Symbol,Short Window,Long Window,Accuracy
VOX,14,18,0.5893848009650181
VWO,68,132,0.5891395983139103
TLT,25,83,0.5885689354275742
VDE,38,42,0.5881785283474065
VWO,74,105,0.5878998264319365
VGSH,28,31,0.5878425860857344
TLT,27,76,0.587478184991274
BLV,6,14,0.5873468224565404
IEF,3,32,0.587260034904014
TLT,35,59,0.587260034904014
VGIT,32,59,0.5871398453970484
VWO,58,131,0.5869080089263575
VWO,89,133,0.5869080089263575
VWO,73,109,0.5869080089263575
VGIT,29,59,0.5867884750527056
VWO,68,99,0.5866600545499628
VWO,95,135,0.586412100173568
VGLT,74,128,0.5860234125576446
VWO,60,121,0.5859161914207786
IEF,37,46,0.5857329842931938
VGLT,108,139,0.5856686768357574
VGLT,108,139,0.5856686768357574
VWO,90,130,0.5854202826679891
VGLT,108,137,0.5853139411138701
VGLT,108,136,0.5853139411138701
VDE,68,73,0.5852834740651387
VWO,87,126,0.5851723282915944
VWO,85,121,0.5851723282915944
VOX,17,20,0.5850422195416164
VWO,93,130,0.5849243739151996
VFH,19,38,0.5846474953617811
VDE,24,29,0.5845597104945718
VWO,42,134,0.5844284651624101
VWO,91,125,0.5844284651624101
VGLT,53,106,0.5842497339482086
VMBS,3,9,0.583977512297962
VWO,87,121,0.5836846020332259
VWO,95,129,0.5836846020332259
VGIT,14,55,0.5836261419536191
VOX,11,15,0.5833534378769601
TLT,9,90,0.5833333333333334
VGSH,27,28,0.5832747716092762
VGLT,54,112,0.583185526782547
VGLT,104,140,0.5828307910606598
TLT,71,83,0.5826788830715532
VGIT,6,53,0.5825720309205903
VGLT,9,125,0.5824760553387727
VGLT,99,139,0.5821213196168854
VWO,87,139,0.5819489213984627
VDE,57,62,0.5819059107358263
VGLT,68,125,0.5817665838949982
VWO,100,132,0.581700967022068
VWO,88,112,0.581700967022068
VGLT,109,134,0.581411848173111
VGLT,58,102,0.5810571124512238
VGLT,110,134,0.5810571124512238
VWO,113,137,0.5809571038928837
VWO,117,131,0.5809571038928837
VWO,65,87,0.5809571038928837
VGSH,22,27,0.5808151791988756
TLT,8,70,0.5802792321116929
VWO,123,134,0.5802132407636995
VGLT,121,136,0.5799929052855622
VWO,60,117,0.5799652863873047
VWO,114,137,0.5799652863873047
VWO,18,118,0.5799652863873047
VDE,49,53,0.5797346200241255
VWO,125,135,0.57971733201091
VGLT,93,133,0.5796381695636751
VGLT,128,130,0.5796381695636751
VWO,42,57,0.5794693776345152
TLT,62,64,0.5794066317626527
VGLT,47,100,0.5792834338417878
VWO,102,128,0.5792214232581205
VWO,102,105,0.5792214232581205
VWO,122,137,0.5792214232581205
VWO,116,128,0.5792214232581205
VWO,42,63,0.5792214232581205
VWO,105,136,0.5789734688817257
VWO,114,126,0.578725514505331
VWO,41,129,0.578725514505331
VGIT,13,52,0.578706957132818
VWO,24,111,0.5784775601289363
VWO,125,133,0.5782296057525416
VWO,119,137,0.5782296057525416
VWO,123,139,0.5782296057525416
VGLT,53,94,0.5782192266761262
VWO,39,129,0.5779816513761468
VGLT,38,104,0.5778644909542391
VGLT,39,71,0.5778644909542391
VWO,124,131,0.5777336969997521
VWO,128,136,0.5777336969997521
VGLT,130,140,0.5775097552323519
VWO,88,93,0.5774857426233573
VWO,108,113,0.5772377882469626
VWO,103,108,0.5772377882469626
TLT,43,57,0.5772251308900523
VGLT,51,93,0.5771550195104647
VOX,18,19,0.57708082026538
VWO,118,126,0.5769898338705678
VWO,102,104,0.5769898338705678
VBR,3,6,0.5767625231910947
VWO,93,95,0.5767418794941731
VGSH,19,24,0.5765987350667604
VWO,102,126,0.5764939251177783
VWO,18,39,0.5764939251177783
VWO,124,129,0.5764939251177783
VGLT,116,133,0.5760908123448031
VGLT,130,139,0.5760908123448031
VGLT,52,117,0.5760908123448031
TLT,40,56,0.5759162303664922
VWO,107,133,0.5757500619885941
VWO,24,39,0.5757500619885941
VWO,101,120,0.5757500619885941
VWO,27,121,0.5757500619885941
VWO,127,131,0.5755021076121993
TLT,4,79,0.5754799301919721
VGLT,126,138,0.5753813409010288
VWO,20,109,0.5752541532358046
VWO,122,128,0.5752541532358046
VGLT,129,137,0.5750266051791415
VGLT,14,107,0.5746718694572543
VWO,33,114,0.5745102901066204
VWO,37,126,0.5745102901066204
VWO,99,115,0.5745102901066204
TLT,6,64,0.5743891797556719
VGLT,29,97,0.5743171337353672
VGLT,77,140,0.5743171337353672
VWO,54,85,0.5742623357302257
VWO,97,111,0.5740143813538309
VWO,4,84,0.5740143813538309
VGLT,33,89,0.5739623980134799
IEF,23,34,0.5739528795811518
VWO,49,58,0.5737664269774362
VGLT,36,86,0.5736076622915928
VGLT,58,89,0.5736076622915928
VWO,45,66,0.5735184726010414
VWO,10,95,0.5732705182246467
VGLT,76,139,0.5732529265697056
VGLT,13,107,0.5732529265697056
VGLT,31,89,0.5732529265697056
VWO,90,102,0.5730225638482519
VWO,106,128,0.5730225638482519
VWO,36,112,0.5730225638482519
VGLT,41,89,0.5728981908478183
VWO,126,127,0.5727746094718572
VWO,127,129,0.5727746094718572
VGLT,74,113,0.5725434551259312
VGLT,122,124,0.5725434551259312
VGLT,112,130,0.5725434551259312
VWO,56,114,0.5725266550954624
VGLT,126,132,0.5718339836821568
VGLT,124,127,0.5718339836821568
BLV,19,21,0.5716728412653177
VFH,7,16,0.5716604823747681
VWO,69,70,0.5715348375898834
TLT,5,55,0.5713350785340314
VGLT,80,115,0.5711245122383825
VGLT,26,79,0.5711245122383825
VWO,71,80,0.5707909744606993
VWO,43,71,0.5705430200843045
VWO,48,76,0.5705430200843045
VWO,55,66,0.5705430200843045
BLV,18,19,0.5705329153605015
VGLT,75,112,0.570415040794608
VGLT,125,135,0.570415040794608
VFH,5,13,0.5702690166975881
VGLT,117,118,0.5700603050727209
VGLT,19,62,0.5700603050727209
VGLT,72,140,0.5700603050727209
IEF,8,19,0.5698080279232112
VGLT,13,100,0.5697055693508336
VGLT,84,117,0.5693508336289465
VGLT,124,131,0.5693508336289465
VFH,31,32,0.5691094619666048
VGLT,114,115,0.568641362185172
TLT,48,54,0.5684991273996509
VWO,34,73,0.5683114306967518
VWO,3,71,0.5683114306967518
VWO,50,74,0.5683114306967518
VGLT,111,113,0.5682866264632849
VGLT,111,127,0.5682866264632849
TLT,50,52,0.5682809773123909
VWO,16,93,0.568063476320357
VWO,54,70,0.5678155219439623
VWO,19,36,0.5678155219439623
VWO,16,53,0.5678155219439623
VGLT,40,64,0.5675771550195104
VGLT,118,126,0.566867683575736
VGLT,118,123,0.566867683575736
VGLT,51,128,0.566867683575736
VGLT,61,125,0.5661582121319617
VWO,13,53,0.5658318869328044
VGLT,86,116,0.5647392692444129
VGLT,110,123,0.5647392692444129
VWO,29,80,0.5645921150508306
VGLT,62,138,0.5643845335225257
VGLT,66,80,0.5643845335225257
VGLT,101,104,0.5643845335225257
VGLT,83,90,0.5640297978006386
VGLT,24,112,0.5640297978006386
VGLT,113,123,0.5640297978006386
VWO,8,64,0.5638482519216464
VGLT,111,120,0.5636750620787513
VGLT,93,120,0.5633203263568641
VWO,28,81,0.5628564344160675
VWO,27,76,0.5628564344160675
VGLT,107,120,0.5626108549130897
VGLT,10,76,0.5626108549130897
VGLT,72,75,0.5622561191912026
VWO,14,87,0.5621125712868832
VEA,8,26,0.5616996507566938
VGLT,94,97,0.5615466477474281
VGLT,51,68,0.5615466477474281
VGIT,42,50,0.5614898102600141
VEA,3,43,0.5614086146682189
VGLT,98,119,0.561191912025541
VGLT,17,65,0.5608371763036538
VGLT,13,67,0.5608371763036538
VGLT,103,110,0.5608371763036538
VGLT,86,98,0.559418233416105
VGIT,36,42,0.5593815881939564
VGLT,45,61,0.5590634976942178
VGLT,100,109,0.5587087619723307
VGLT,12,53,0.5583540262504434
VGLT,102,117,0.5583540262504434
VGIT,24,34,0.5579761068165847
VWO,13,73,0.5574014381353831
VGLT,11,86,0.5569350833628947
VGLT,24,56,0.5562256119191202
VWO,23,89,0.5551698487478304
VGLT,52,61,0.5544519333096842
VGLT,37,53,0.5537424618659099
TLT,8,41,0.5527923211169284
TLT,33,37,0.5527923211169284
VGLT,49,59,0.5516140475345868
VGLT,52,53,0.5512593118126995
VGLT,45,52,0.5512593118126995
VEA,5,126,0.5512223515715948
VGLT,36,52,0.5509045760908123
VGLT,10,47,0.5498403689251508
IEF,5,6,0.5482111692844677
TLT,18,41,0.5466841186736475
TLT,21,37,0.543848167539267
TLT,23,36,0.5434118673647469
VEA,6,57,0.5433643771827706
VEA,12,127,0.5419091967403958
VGLT,33,38,0.5377793543809861
VEA,5,84,0.5372526193247963
TLT,7,13,0.5366492146596858
TLT,19,28,0.5344677137870855
VEA,19,60,0.5340512223515715
VEA,18,66,0.5317229336437719
VEA,13,82,0.5288125727590222
VEA,62,68,0.5273573923166472
VEA,24,75,0.5264842840512224
VEA,74,93,0.5250291036088475
VEA,64,74,0.5250291036088475
VEA,69,101,0.5244470314318975
VEA,56,70,0.5241559953434226
VEA,62,92,0.5227008149010477
VEA,63,76,0.5221187427240978
VEA,50,76,0.5215366705471478
VEA,79,83,0.5215366705471478
VEA,62,90,0.5212456344586729
VEA,44,97,0.5212456344586729
VEA,62,103,0.5209545983701979
VEA,53,61,0.5209545983701979
VEA,69,88,0.520663562281723
VEA,64,98,0.5203725261932479
VEA,29,52,0.520081490104773
VGLT,14,37,0.5200425682866264
VGLT,13,29,0.5193330968428521
VEA,22,81,0.519208381839348
VEA,52,82,0.5189173457508731
VEA,35,48,0.5186263096623981
VEA,64,99,0.5180442374854481
VEA,81,88,0.5180442374854481
VEA,45,60,0.5180442374854481
VEA,31,52,0.5177532013969732
VEA,31,72,0.5177532013969732
VEA,31,104,0.5174621653084982
VEA,91,100,0.5171711292200233
VEA,34,79,0.5168800931315483
VEA,62,96,0.5145518044237486
VEA,51,84,0.5122235157159488
VEA,35,85,0.5122235157159488
VEA,19,126,0.509895227008149
VEA,5,122,0.5040745052386496
VEA,21,140,0.5023282887077998
VEA,5,138,0.5017462165308498
VGLT,4,31,0.4767648102163888
VDE,15,17,0.4738238841978287
TLT,13,21,0.47273123909249565
VDE,5,43,0.4574185765983112
VTEB,31,49,0.44357142857142856
VTEB,34,54,0.44142857142857145
VFH,36,60,0.4390074211502783
BLV,4,19,0.4377315474494158
VTEB,35,56,0.43714285714285717
VTEB,19,78,0.435
VTEB,15,77,0.43357142857142855
VOX,61,87,0.4316043425814234
VOX,63,91,0.4299155609167672
VOX,63,82,0.42750301568154403
VFH,82,90,0.4271799628942486
VDE,20,90,0.4255729794933655
VFH,77,104,0.42230983302411873
VFH,69,93,0.42230983302411873
VOX,31,88,0.4221954161640531
VOX,34,91,0.41905910735826296
VFH,60,96,0.41859925788497215
VFH,87,88,0.4179035250463822
VOX,38,86,0.4166465621230398
VFH,59,97,0.4162801484230056
VDE,43,79,0.4161640530759952
VTEB,34,55,0.4157142857142857
VOX,50,90,0.4154402895054282
VDE,32,119,0.41399276236429433
VOX,16,96,0.4135102533172497
VFH,47,93,0.413265306122449
VFH,74,110,0.413265306122449
VFH,44,113,0.41280148423005564
VCLT,9,13,0.41215741391426564
VOX,14,102,0.4120627261761158
VCLT,6,13,0.41145467322557977
VFH,12,33,0.41117810760667906
BLV,8,32,0.4109432886862354
VDE,62,63,0.4101326899879373
VTEB,37,38,0.41
VFH,37,94,0.4095547309833024
VFH,56,105,0.4090909090909091
BNDX,32,37,0.407955124936257
VDE,64,70,0.4077201447527141
VOX,42,121,0.40699638118214715
VFH,62,113,0.4065398886827458
VFH,41,98,0.40630797773654914
TLT,27,117,0.4051047120418848
VOX,32,105,0.40482509047044635
VEA,56,127,0.40454016298020956
VCLT,20,26,0.404427266338721
VHT,7,20,0.4042207792207792
VDE,38,139,0.4019300361881785
VEA,64,137,0.40162980209545984
VEA,55,119,0.40162980209545984
TLT,129,137,0.4013961605584642
VCLT,21,28,0.4005621925509487
VDE,42,134,0.4002412545235223
TLT,130,133,0.400087260034904
VEA,62,121,0.39988358556461
VEA,63,122,0.39959254947613504
VEA,53,114,0.3990104772991851
VEA,37,117,0.39726426076833526
VEA,58,129,0.39639115250291035
BND,12,18,0.39612425192362494
VDE,113,114,0.3958986731001206
VEA,80,135,0.3958090803259604
VEA,45,110,0.39551804423748543
BIV,23,25,0.3949843260188088
VEA,42,110,0.3949359720605355
VDE,84,104,0.39348612786489745
VEA,63,117,0.3928987194412107
VCR,32,45,0.3914656771799629
AGG,6,15,0.3908098271155596
VNQ,77,86,0.3896260554885404
VEA,35,125,0.3894062863795111
VNQ,78,81,0.3886610373944511
VIS,5,62,0.3881785283474065
VEA,89,127,0.3879511059371362
VEA,95,119,0.3873690337601863
VBR,33,40,0.38705936920222633
VEA,95,118,0.38678696158323633
VEA,90,134,0.38678696158323633
VCR,8,40,0.38636363636363635
VEA,92,125,0.3859138533178114
VDE,107,115,0.38576598311218335
VEA,89,138,0.38562281722933645
VEA,93,116,0.38562281722933645
VNQ,41,104,0.38552472858866105
VEA,91,129,0.3853317811408615
VEA,42,133,0.3853317811408615
VEA,41,131,0.3850407450523865
VEA,113,139,0.38474970896391153
VEA,91,118,0.38474970896391153
VEA,116,117,0.3838766006984866
VEA,94,129,0.3838766006984866
VEA,92,122,0.3838766006984866
VEA,62,108,0.38358556461001164
VEA,117,125,0.38329452852153667
VEA,110,123,0.3830034924330617
VEA,114,123,0.3830034924330617
VEA,109,139,0.3830034924330617
VNQ,50,95,0.3828709288299156
VNQ,38,93,0.3828709288299156
VEA,98,134,0.3827124563445867
VEA,108,131,0.38242142025611175
VNQ,9,55,0.3823884197828709
VDE,121,125,0.381664656212304
VNQ,26,68,0.381664656212304
VEA,74,116,0.38154831199068684
VEA,92,125,0.38125727590221187
VEA,90,128,0.3809662398137369
VEA,130,132,0.3809662398137369
VEA,105,116,0.3809662398137369
VDE,111,126,0.38094089264173703
VNQ,36,88,0.3806996381182147
VEA,130,134,0.3806752037252619
VEA,128,130,0.38038416763678695
VEA,98,131,0.38038416763678695
VEA,110,111,0.38038416763678695
VNQ,62,116,0.37997587454764775
VNQ,61,84,0.37997587454764775
VEA,125,131,0.379802095459837
VEA,91,125,0.379802095459837
VEA,104,117,0.379802095459837
VEA,97,116,0.37951105937136204
VNQ,47,92,0.37925211097708084
VEA,103,116,0.37922002328288706
VYM,10,47,0.37919556171983354
VNQ,52,94,0.37901085645355853
VEA,90,111,0.3789289871944121
VNQ,80,92,0.37876960193003617
VEA,78,106,0.3786379511059371
VNQ,42,91,0.37852834740651387
VNQ,72,96,0.37780458383594695
VEA,109,124,0.3777648428405122
VEA,82,103,0.3777648428405122
VEA,93,130,0.37747380675203723
VNQ,57,90,0.3773220747889023
VNQ,82,104,0.3768395657418577
VNQ,50,82,0.3768395657418577
VNQ,9,60,0.37659831121833537
VEA,102,103,0.37630966239813735
AGG,17,23,0.3762511373976342
VB,36,39,0.3761595547309833
VNQ,50,88,0.3758745476477684
VEA,100,110,0.3757275902211874
VNQ,68,88,0.3753920386007238
VNQ,55,88,0.3753920386007238
VNQ,20,52,0.37201447527141135
VBR,58,117,0.3712894248608534
VBR,55,112,0.3712894248608534
VBR,59,112,0.3708256029684601
VDE,116,129,0.3686369119420989
VBR,30,49,0.3680426716141002
VNQ,73,113,0.36767189384800963
VBR,67,113,0.36641929499072357
VBR,61,103,0.36595547309833026
BLV,65,66,0.36534625249358793
VCR,8,81,0.3645640074211503
VIS,12,74,0.36429433051869725
VBR,53,94,0.36410018552875695
VIS,44,82,0.3635705669481303
BLV,60,93,0.3633513821601596
VIS,34,84,0.36308805790108567
VBR,32,96,0.3622448979591837
VIS,7,83,0.3609167671893848
BLV,61,75,0.36078654887432315
BLV,66,103,0.36078654887432315
BLV,62,83,0.36078654887432315
BLV,49,75,0.3605015673981191
BLV,118,120,0.35993160444571104
VIS,49,87,0.35971049457177323
^GSPC,11,56,0.35951134380453753
VCR,5,94,0.35714285714285715
VIG,6,38,0.3562082777036048
VBR,74,91,0.3555194805194805
VB,37,55,0.3538961038961039
VIS,22,93,0.35295536791314835
BLV,22,106,0.35280706754060986
VBR,75,95,0.3527365491651206
VBR,26,115,0.350417439703154
VIS,36,95,0.3503015681544029
VBR,82,94,0.35018552875695735
VIS,29,102,0.3493365500603136
VIS,31,105,0.3483715319662244
VIS,27,106,0.3478890229191797
VIS,36,104,0.34692400482509045
VIS,47,93,0.34620024125452353
VIS,50,93,0.34595898673100123
VBR,22,116,0.3455473098330241
VB,30,66,0.34461966604823746
VBR,15,102,0.34415584415584416
VBR,21,109,0.3427643784786642
VGT,30,43,0.3427643784786642
VBR,16,114,0.3425324675324675
VBR,16,104,0.3425324675324675
^GSPC,25,64,0.3424956369982548
AGG,6,41,0.341901728844404
VB,84,85,0.34160482374768086
VIS,31,137,0.3411338962605549
^GSPC,7,75,0.3405322862129145
VB,84,87,0.3404452690166976
IEF,127,138,0.3403141361256545
IEF,129,137,0.3392233856893543
IEF,121,138,0.3390052356020942
VIS,35,129,0.33872135102533174
VIS,5,135,0.33872135102533174
VGT,5,59,0.33835807050092764
VAW,22,128,0.33812615955473097
VIS,36,123,0.33775633293124246
VIS,42,105,0.3353437876960193
VGT,28,52,0.33418367346938777
VCR,38,95,0.33302411873840443
VIS,12,95,0.33293124246079614
VB,83,92,0.3327922077922078
VIS,10,113,0.33244873341375153
VDC,15,34,0.3300092764378479
VB,38,99,0.3300092764378479
VB,26,107,0.3297773654916512
VB,64,92,0.3297773654916512
VIG,71,73,0.32897196261682243
VB,74,90,0.32838589981447125
VB,37,106,0.32838589981447125
VGT,28,60,0.32722634508348797
VB,34,109,0.32722634508348797
VB,21,121,0.3262987012987013
VIG,16,60,0.32550066755674234
VCR,40,102,0.325139146567718
VB,65,102,0.32490723562152135
VB,54,107,0.32421150278293137
VB,49,106,0.32421150278293137
VB,65,108,0.3232838589981447
VGT,22,58,0.32305194805194803
VB,27,129,0.3228200371057514
VGT,16,63,0.3205009276437848
^GSPC,40,112,0.31980802792321117
VCR,41,106,0.3198051948051948
VIG,71,94,0.31829105473965286
LQD,120,139,0.3180628272251309
VIG,77,102,0.3177570093457944
^GSPC,62,86,0.31762652705061084
LQD,124,140,0.31653577661431065
^GSPC,41,115,0.3163176265270506
VIG,69,100,0.316154873164219
LQD,123,136,0.3160994764397906
VHT,52,127,0.31609461966604824
^GSPC,39,120,0.3156631762652705
VIG,92,95,0.315086782376502
VIS,46,113,0.3148371531966224
MUB,40,48,0.31433607520564044
^GSPC,69,114,0.31260907504363
^GSPC,54,119,0.31239092495637
VHT,49,129,0.31192022263450836
^GSPC,78,140,0.31173647469458987
HYG,5,50,0.31148475349102306
VIG,96,97,0.3097463284379172
AGG,101,114,0.30959963603275703
^GSPC,75,137,0.30955497382198954
BND,88,95,0.30948988315759474
VHT,46,137,0.30936920222634506
^GSPC,110,116,0.3091186736474695
^GSPC,110,116,0.3091186736474695
BND,86,101,0.30891992020518666
BIV,22,128,0.30891992020518666
AGG,106,112,0.30868971792538674
BIV,28,96,0.3086349387289826
^GSPC,107,119,0.30846422338568935
^GSPC,110,117,0.30824607329842935
AGG,102,112,0.30823475887170154
BND,84,98,0.30777999430037045
HYG,4,51,0.3072100313479624
^GSPC,102,113,0.3069371727748691
VIG,69,120,0.3068090787716956
BIV,100,137,0.3066400683955543
VCR,129,137,0.30589053803339517
AGG,103,116,0.3057324840764331
AGG,105,114,0.30527752502274796
^GSPC,93,112,0.30519197207678883
VIG,96,108,0.3049399198931909
VIG,73,114,0.3049399198931909
BIV,101,137,0.304645198062126
^GSPC,69,140,0.3045375218150087
^GSPC,67,129,0.3045375218150087
VTV,19,109,0.3040352504638219
^GSPC,63,135,0.30388307155322863
VCR,126,134,0.3038033395176252
BIV,99,134,0.30350527215730977
VCR,126,136,0.3033395176252319
^GSPC,108,136,0.3032286212914485
^GSPC,109,137,0.3030104712041885
VCR,130,132,0.30241187384044527
VCR,121,136,0.30194805194805197
BIV,84,140,0.30151040182388145
^GSPC,84,115,0.30148342059336825
MUB,22,68,0.3011163337250294
VIG,74,123,0.30093457943925234
BIV,24,114,0.30037047591906524
^GSPC,120,122,0.30017452006980805
VIG,71,128,0.3001335113484646
BIV,37,137,0.3000854944428612
^GSPC,89,119,0.299738219895288
BIV,38,139,0.2995155314904531
^GSPC,115,116,0.2988656195462478
VTV,31,103,0.29707792207792205
HYG,60,71,0.29666571672841263
VCSH,22,48,0.2965565706254392
HYG,35,88,0.2958107722998005
VHT,26,135,0.29545454545454547
VHT,29,132,0.2949907235621521
VHT,21,140,0.2945269016697588
VTV,66,98,0.29429499072356213
VIG,105,118,0.2939919893190921
VTV,41,111,0.29383116883116883
VCR,93,120,0.29383116883116883
VHT,16,129,0.29313543599257885
HYG,48,68,0.29296095753776
VHT,9,130,0.29267161410018555
VYM,64,83,0.29237170596393897
HYG,19,75,0.2921060131091479
HYG,44,124,0.2918210316329439
VTV,43,102,0.2917439703153989
VGT,48,79,0.2915120593692022
VYM,73,79,0.2912621359223301
MUB,114,116,0.290834312573443
HYG,40,95,0.29068110572812766
HYG,41,79,0.28982616129951555
HYG,12,74,0.28982616129951555
VYM,58,75,0.28932038834951457
HYG,19,79,0.2892561983471074
VHT,4,132,0.2891929499072356
HYG,28,97,0.2889712168709034
HYG,37,86,0.2889712168709034
HYG,87,129,0.28868623539469934
HYG,75,124,0.28868623539469934
HYG,54,133,0.2884012539184953
HYG,61,102,0.2884012539184953
HYG,40,88,0.2884012539184953
VGT,72,83,0.28780148423005564
HYG,65,123,0.28754630948988313
HYG,39,122,0.2872613280136791
HYG,64,130,0.28697634653747506
HYG,36,100,0.28697634653747506
HYG,69,125,0.286691365061271
HYG,79,139,0.286691365061271
HYG,60,95,0.286406383585067
HYG,54,114,0.286406383585067
HYG,60,128,0.286406383585067
HYG,60,132,0.286406383585067
VGT,34,87,0.28617810760667906
HYG,45,118,0.2855514391564548
HYG,69,138,0.2855514391564548
VGT,73,85,0.2854823747680891
VYM,63,88,0.2851595006934813
VYM,69,84,0.2851595006934813
HYG,11,78,0.28498147620404674
HYG,43,80,0.28441151325163866
HYG,64,80,0.2841265317754346
HYG,65,140,0.2835565688230265
HYG,75,101,0.28327158734682245
VYM,68,90,0.2829403606102635
VGT,40,89,0.2826994434137291
VYM,82,85,0.2812760055478502
HYG,84,90,0.2809917355371901
VCSH,15,61,0.28074490513000705
HYG,70,87,0.2801367911085779
HYG,77,86,0.27956682815616984
VYM,82,84,0.2793342579750347
VYM,77,94,0.27905686546463243
VGT,31,103,0.27782931354359924
VGT,30,106,0.2764378478664193
VYM,124,127,0.27600554785020803
VGT,31,107,0.2750463821892393
VYM,80,93,0.2740638002773925
VYM,87,95,0.27128987517337033
VPU,33,113,0.27087198515769945
VGT,38,116,0.26971243042671617
MUB,7,101,0.2696827262044653
VGT,40,104,0.2680890538033395
VGT,39,110,0.26785714285714285
VYM,87,98,0.2665742024965326
VGT,64,96,0.2660018552875696
VGT,60,93,0.2657699443413729
VDC,73,80,0.2653061224489796
HYG,8,138,0.26503277286976346
VPU,12,138,0.26461038961038963
HYG,12,138,0.2644628099173554
VYM,70,103,0.26435506241331486
VYM,86,98,0.26435506241331486
VGT,62,97,0.2634508348794063
VYM,100,102,0.2621359223300971
VYM,98,104,0.2610263522884882
VDC,66,83,0.2606679035250464
VPU,30,124,0.2606679035250464
MUB,3,113,0.2605757931844888
VDC,59,78,0.2599721706864564
VDC,67,81,0.2597402597402597
VDC,70,84,0.2567254174397032
VPU,32,132,0.25510204081632654
VYM,94,110,0.2546463245492372
VYM,112,118,0.2538141470180305
VYM,100,115,0.25298196948682383
VDC,20,82,0.24930426716141002
VYM,72,108,0.24826629680998613
VYM,113,125,0.24715672676837724
VDC,80,99,0.24675324675324675
VYM,116,128,0.24410540915395285
VYM,113,126,0.2418862690707351
VYM,113,128,0.24022191400832177
VDC,20,91,0.23956400742115028
VYM,101,121,0.23855755894590847
VYM,103,121,0.23855755894590847
VDC,72,101,0.237708719851577
VYM,78,114,0.23744798890429958
VYM,70,131,0.23633841886269072
VYM,69,128,0.23633841886269072
VYM,83,138,0.23578363384188628
VDC,28,99,0.23562152133580705
VYM,75,138,0.23550624133148404
VYM,100,124,0.23495145631067962
VYM,91,121,0.23495145631067962
VYM,66,129,0.2346740638002774
VYM,84,134,0.2346740638002774
VYM,68,126,0.2346740638002774
VYM,96,135,0.23300970873786409
VYM,94,127,0.23273231622746185
VYM,86,130,0.23134535367545075
VYM,92,122,0.23106796116504855
VYM,76,118,0.22995839112343966
VDC,81,120,0.22982374768089053
VDC,34,108,0.22912801484230055
VDC,46,114,0.22843228200371057
VDC,60,125,0.22750463821892394
VDC,83,122,0.22657699443413729
VDC,47,120,0.22356215213358072
VDC,27,119,0.22077922077922077
VDC,62,132,0.21846011131725418
VDC,73,140,0.2182282003710575
VDC,85,130,0.2166048237476809
VDC,95,130,0.2101113172541744
VDC,102,130,0.20848794063079779
SHY,127,131,0.20746073298429318
SHY,129,132,0.20746073298429318
SHY,127,131,0.20746073298429318
SHY,129,139,0.20222513089005237
SHY,124,137,0.20157068062827224
SHY,121,134,0.20157068062827224
SHY,129,140,0.20047993019197208
